Id,SalePrice
1723,152777.84828569752
1724,206554.04169573117
1725,225134.98861032032
1726,177497.68872726115
1727,164415.27792604308
1728,181903.0934007454
1729,165320.5011465348
1730,156190.2586434947
1731,125957.1344879265
1732,129202.6843269014
1733,123479.89324496721
1734,130688.34725381956
1735,134830.74153366528
1736,117200.17525458876
1737,315640.29750284844
1738,222459.4489692636
1739,289880.09653392195
1740,177398.15133560303
1741,173451.23372619273
1742,168640.14506952115
1743,174476.55705974562
1744,296373.5088547142
1745,235388.26373312494
1746,232401.05129912493
1747,211508.11603797297
1748,210210.3715301117
1749,158793.2146800273
1750,140514.10886997494
1751,221622.58119789086
1752,116162.99210824461
1753,132621.3414755761
1754,211442.5812286217
1755,162724.17532417673
1756,125363.14101985676
1757,118151.0328421884
1758,140938.66690259246
1759,158496.5629183095
1760,158569.88672396055
1761,155854.16886313466
1762,174162.6435883252
1763,163602.66282918313
1764,121259.80573954468
1765,159162.14478731834
1766,163393.89956164514
1767,198960.03827778256
1768,140911.60248441118
1769,161657.77913099245
1770,139141.67156699818
1771,133744.9025838284
1772,130409.68594124037
1773,141979.90341534786
1774,129517.88053976199
1775,132584.41581638902
1776,120525.4094641902
1777,115999.75491836655
1778,130442.4112683967
1779,116113.29445811757
1780,171021.07655343242
1781,133261.18285506056
1782,90972.39527257688
1783,119767.37962847562
1784,89657.43568094676
1785,113751.00737723267
1786,135391.30455165333
1787,175695.21796853526
1788,61534.335473527586
1789,93185.36721311454
1790,75541.30261779878
1791,163500.32399288806
1792,145566.73110819908
1793,133159.3054287442
1794,139046.1247531981
1795,142395.27401421548
1796,128794.68555530821
1797,112099.40610874469
1798,122440.45434407504
1799,115390.42299022731
1800,123239.56991868159
1801,132962.1416284469
1802,161469.81158326505
1803,151309.9738178473
1804,144009.39412583323
1805,135990.76214798613
1806,111554.66930009025
1807,136332.32050914763
1808,120149.87919229445
1809,129101.36031407355
1810,141068.70297846152
1811,114943.31362394124
1812,116458.15260392218
1813,124751.8586172542
1814,106625.87043997442
1815,57189.8071625055
1816,101182.3328955927
1817,117825.16694087166
1818,128811.06891698383
1819,111343.84197472018
1820,77579.51605039414
1821,118160.48328932218
1822,143179.38003921168
1823,48751.55629950404
1824,135976.58711388992
1825,136344.44228155393
1826,108186.57206505231
1827,109279.1068176574
1828,135287.4942566179
1829,105625.6842515293
1830,139537.3902247404
1831,179962.14463754965
1832,104383.98174593392
1833,142608.2772470777
1834,133506.2618777665
1835,167459.30950177283
1836,137220.25648589962
1837,102075.8668533126
1838,137632.48134358815
1839,82915.20494716923
1840,150369.62831749237
1841,138333.4342412235
1842,87506.95849845053
1843,140111.26853174376
1844,131840.41337322857
1845,135595.2588609724
1846,153962.84332695664
1847,140450.91490387628
1848,62683.12340344145
1849,115144.77344001614
1850,127577.62269276337
1851,148178.2158592097
1852,128010.9367777913
1853,130946.33370437576
1854,171094.23085193807
1855,153452.6728160716
1856,224938.1350406898
1857,156729.40595952145
1858,136970.5934748206
1859,123819.55074848326
1860,150995.89171484107
1861,122263.02980737708
1862,276151.0752141371
1863,270872.77621050936
1864,270872.77621050936
1865,323028.7123610913
1866,331937.58301936154
1867,241703.39489527946
1868,290914.7532677634
1869,200804.80324108206
1870,216048.39604389737
1871,257014.35954180977
1872,172250.47439799312
1873,229386.70471032665
1874,134779.34201362974
1875,200135.13443996772
1876,183439.30904559584
1877,214136.7375417674
1878,225329.2429930101
1879,130058.93979589731
1880,137117.70305093963
1881,235028.62444762987
1882,249003.19038518492
1883,200867.2457951833
1884,211844.35280957795
1885,236072.5614417626
1886,292225.43121073575
1887,200777.13037125656
1888,266275.47175411636
1889,159772.02465188704
1890,129458.93436022352
1891,136246.87169532746
1892,109466.59648966326
1893,130094.07271335869
1894,142508.27988729245
1895,134469.30409372263
1896,126708.5850629904
1897,116908.1109053084
1898,104403.71910270372
1899,121465.00117738113
1900,164813.8384810909
1901,158843.90047186683
1902,132582.8530902765
1903,200421.31019846562
1904,130388.31072692398
1905,162871.76350978078
1906,146602.50917940703
1907,177571.41039726496
1908,111320.27850445885
1909,127614.98155149346
1910,121396.80809948135
1911,194570.8988309467
1912,286980.16904795635
1913,139592.7394119595
1914,55457.92875857035
1915,321392.6948505267
1916,68926.07456670825
1917,256717.63597009363
1918,131775.65101840685
1919,157187.72356628306
1920,150081.06673296803
1921,373683.98464233504
1922,326651.216382491
1923,201032.0541555628
1924,221723.32837479885
1925,226106.70853655649
1926,341517.0141811887
1927,134702.28996989797
1928,154155.54533522387
1929,127074.92214608751
1930,121173.35013882813
1931,142479.29942356603
1932,134840.68049968418
1933,167809.8742739577
1934,178588.12846871512
1935,174263.6431246686
1936,184706.07140797176
1937,184549.7377807155
1938,156016.01264411805
1939,271655.0624181725
1940,201106.0545377784
1941,176289.7549007119
1942,195704.5294096137
1943,199130.5200833247
1944,315315.67989051004
1945,334662.55588100274
1946,154698.9628128535
1947,284740.5624177532
1948,160069.71515231105
1949,234342.02873811865
1950,194045.06884766772
1951,266254.0661114623
1952,237171.64042476393
1953,161575.65565762608
1954,206106.28145323187
1955,129817.02143959918
1956,295786.69590453454
1957,157423.86826989934
1958,320304.1674652492
1959,135696.51262959407
1960,118908.03648381225
1961,121269.23994303934
1962,93139.80564749858
1963,99551.03184627087
1964,113618.86187244492
1965,149994.6529167959
1966,149834.76524930264
1967,286106.77068348095
1968,387169.33162214904
1969,362735.17376950814
1970,446376.9095205068
1971,425235.1744109652
1972,345908.2624829937
1973,263153.9765328743
1974,344575.54028637207
1975,410913.9058945172
1976,249827.28397170245
1977,388505.4671451027
1978,386924.968415163
1979,330932.0388355694
1980,198884.91313345058
1981,353475.07134898583
1982,213475.65893882923
1983,209202.9331182962
1984,168637.70478732907
1985,205708.30415692666
1986,201633.08977396126
1987,189356.63933589964
1988,177256.9368093308
1989,186232.28211675773
1990,210169.21253792496
1991,227646.6199506762
1992,210419.72860547804
1993,174151.83217869746
1994,241180.49156741513
1995,186018.86376440228
1996,249900.07383459946
1997,329809.98413863545
1998,342573.6478873227
1999,254928.5362568771
2000,310609.8080163047
2001,272580.9716256753
2002,249352.40568449837
2003,254118.80725023308
2004,271372.72514937905
2005,217579.55496392216
2006,221582.7837973097
2007,241042.33743511292
2008,218456.21225231714
2009,169394.44571179722
2010,193290.96310476476
2011,124288.47398407118
2012,176641.70495059172
2013,174065.19638058174
2014,179202.91208665367
2015,200519.61502755852
2016,187661.57843596902
2017,213789.17031358107
2018,131426.65332148955
2019,133607.4772641475
2020,115813.40601869549
2021,117180.22603761464
2022,167661.9608805559
2023,147480.9853554844
2024,207236.73257507465
2025,327310.4549003935
2026,179731.35120212406
2027,139275.0912525484
2028,149799.59315936235
2029,167703.98602243795
2030,256790.5298136584
2031,218435.960227018
2032,240568.56330402667
2033,256412.62068183147
2034,159687.51653174128
2035,214847.3169281638
2036,178338.65755022987
2037,178832.83032693635
2038,279647.20164325275
2039,201090.26689143173
2040,395909.10221164173
2041,236362.26390362284
2042,207561.6055722911
2043,165874.67443101457
2044,162180.01587922405
2045,212640.25665983677
2046,134213.09679852024
2047,151396.47715670028
2048,130552.78922114804
2049,132807.34569449731
2050,169515.55214557773
2051,101295.49751179443
2052,134533.65329823375
2053,140098.90543411812
2054,85666.29593740293
2055,153518.4770825982
2056,131467.92598045265
2057,129218.60995701415
2058,211037.30825475542
2059,116248.01514735362
2060,154820.7109194033
2061,168499.7455245197
2062,136839.5614607118
2063,111443.16553210818
2064,143096.28647471537
2065,123429.43498101649
2066,173792.62427135403
2067,116006.38408547263
2068,135226.90003830811
2069,87133.75936253346
2070,108254.18514469266
2071,84658.6999237875
2072,143556.21446664789
2073,139191.026901168
2074,184310.2200077544
2075,147105.87141588813
2076,117730.98060227965
2077,146232.36963938575
2078,129316.01901278354
2079,138258.30118832932
2080,114022.86132189463
2081,127117.20007826907
2082,142531.9114694117
2083,150541.210098405
2084,107732.6478749238
2085,136939.2676630034
2086,113277.66367024826
2087,118236.50496659489
2088,109802.13633864709
2089,83762.18363853644
2090,130047.59295665573
2091,127236.53385753771
2092,133597.24616511847
2093,136279.1761439522
2094,154299.98382073347
2095,153816.2215322554
2096,88428.63162769133
2097,99935.82063867136
2098,150403.0144157428
2099,52365.01794893358
2100,106618.38573248836
2101,119765.49737604096
2102,146612.71030239214
2103,102992.25919389071
2104,131179.5532079753
2105,134643.157635307
2106,65085.0698802549
2107,243846.76617078527
2108,124968.23419160726
2109,118952.70307156879
2110,116876.19390075623
2111,161733.8993215614
2112,138183.29743205564
2113,117959.10267007977
2114,115992.84724485355
2115,148359.45289411084
2116,114571.1366799254
2117,143908.64730423692
2118,115952.03671325253
2119,102750.33856246641
2120,109255.95409516171
2121,104241.80898512255
2122,91893.39750929653
2123,91724.11832953636
2124,193887.2387615018
2125,124973.23762927976
2126,175370.5644578209
2127,141443.7864907538
2128,123218.65324192638
2129,91466.89016198386
2130,145314.91854895712
2131,161123.6755999078
2132,125926.94018902755
2133,113122.25323794648
2134,113844.44131756095
2135,99086.87378986237
2136,88140.88287370179
2137,115177.34214366529
2138,136675.01079557702
2139,153600.25475372295
2140,133467.6034139169
2141,134424.8704424653
2142,133573.87522639136
2143,140782.08724445055
2144,111185.589799483
2145,136155.78088814227
2146,148906.37621724748
2147,151403.51159988696
2148,117026.75860802457
2149,132871.2794149128
2150,228406.47393845688
2151,144325.02212699596
2152,172374.2595810541
2153,151058.99290234153
2154,113938.86044821108
2155,131706.22913582163
2156,211142.3443732532
2157,229000.75792307645
2158,236275.37783398604
2159,204672.51338486926
2160,173689.74381262323
2161,254520.12839275706
2162,417002.89020955755
2163,344025.04083656863
2164,258537.44080296156
2165,157603.1163270146
2166,140355.10721526915
2167,209249.3316281387
2168,195645.75781850202
2169,194419.19207892378
2170,217604.94530248354
2171,144745.38583788936
2172,138387.39273108248
2173,151564.3011636765
2174,225424.02028523586
2175,314368.3148825049
2176,319954.1530296354
2177,246461.12604429788
2178,213348.09318759455
2179,140183.6644339747
2180,153912.20442768777
2181,193346.18993641133
2182,228071.8383116035
2183,201259.66564551037
2184,142364.89529630938
2185,120365.47836421075
2186,149624.1331173482
2187,148508.36476148784
2188,160771.5129834948
2189,172277.08683777298
2190,80445.33857020436
2191,86102.2317917025
2192,86997.00940546875
2193,96418.001420009
2194,100907.74643509998
2195,114588.74874140037
2196,107542.34883682491
2197,104901.1379676509
2198,159037.0763889125
2199,161117.59958384756
2200,136820.20860174624
2201,135660.63356983196
2202,201655.58412364323
2203,168743.65802629705
2204,161623.79643688246
2205,120107.87619683438
2206,127243.76124446913
2207,215817.32250713927
2208,241914.99364197676
2209,165493.50338943262
2210,113092.49194751923
2211,109558.44221061825
2212,115091.11902493761
2213,98787.2758252753
2214,140727.9543106771
2215,110459.24002509749
2216,156395.42477751884
2217,73294.78772414624
2218,82887.05204873151
2219,60414.806368668105
2220,79302.61381096646
2221,323018.99691324384
2222,253024.16227450926
2223,284042.19197438285
2224,225078.13165258843
2225,133144.2028808082
2226,166464.6859788554
2227,196700.91879224376
2228,282939.0130287977
2229,231390.09738670912
2230,155337.58519098922
2231,210085.2228996285
2232,173324.7243714222
2233,168604.4203230917
2234,227910.22924000485
2235,193704.65444193632
2236,267365.6289581462
2237,351879.94568729115
2238,202436.77742111136
2239,115338.43824012502
2240,162895.3774830971
2241,146138.22574959276
2242,132574.4992122139
2243,129063.71734732093
2244,89124.3384484213
2245,83080.49495723878
2246,126692.64341849036
2247,96886.86837715935
2248,120590.00679980415
2249,125299.91543543556
2250,131630.8671244323
2251,111898.68583103281
2252,166752.09223154784
2253,154961.42796284947
2254,173061.2283504692
2255,189707.2316541254
2256,179292.54141566693
2257,202417.23210303902
2258,175844.3003543994
2259,174488.68239308058
2260,150907.2997873409
2261,196991.5503194076
2262,215885.82424021992
2263,335130.24935667944
2264,438675.2297048962
2265,162969.74097459437
2266,269337.13217305415
2267,325288.46191713045
2268,339841.13488327654
2269,158864.83203493996
2270,185525.9233685746
2271,244065.3823865751
2272,204033.1262860655
2273,161374.08976052108
2274,167035.1830405875
2275,155360.5187846085
2276,173878.996068539
2277,176936.83569476948
2278,156493.4869362055
2279,116529.26004306007
2280,118997.42713226375
2281,174011.21676118896
2282,180267.48427798648
2283,90018.49951339145
2284,104381.43227709032
2285,145952.67892887304
2286,129926.38181849384
2287,330563.68820467714
2288,277148.80078602064
2289,373611.1897059602
2290,440899.6360761475
2291,310664.93746046437
2292,388528.3679147897
2293,464887.7557066171
2294,426871.4420405869
2295,457663.67151733005
2296,275938.93690061907
2297,322611.6558705969
2298,287878.57162034867
2299,362570.9205531834
2300,346258.6001670431
2301,276269.7032398184
2302,235633.9541892992
2303,256192.19289107123
2304,245097.06456469264
2305,186141.81983862034
2306,185325.7467718013
2307,181620.0790429153
2308,222582.93936770025
2309,267866.7569638239
2310,208936.5805075619
2311,199712.77748262876
2312,170552.34964299333
2313,173117.13480672476
2314,171127.80591040815
2315,164072.39517577935
2316,166990.61358419596
2317,172464.99465554813
2318,168541.7362745126
2319,175292.62021948214
2320,177804.9565049706
2321,229694.8001000224
2322,168294.21076837005
2323,171521.45850613838
2324,176423.59187372762
2325,215181.16389472544
2326,171072.3020012343
2327,207323.40198671748
2328,211510.5454014087
2329,176928.07262661651
2330,170154.32788081947
2331,352177.05768249475
2332,410833.06277914636
2333,312080.25723113865
2334,270019.07814660145
2335,253831.5375772906
2336,324293.8713473681
2337,211232.92887305818
2338,268106.9024904042
2339,230498.79634501916
2340,380975.46546961216
2341,217943.302411339
2342,239182.70217820778
2343,217645.1266245085
2344,232389.86105943864
2345,245970.74320003806
2346,206987.75597259705
2347,204248.54958971954
2348,226780.2308677179
2349,152747.9621898487
2350,279814.23352097836
2351,239254.97789584217
2352,230941.45884396476
2353,205418.3220320082
2354,122016.08658373113
2355,164009.16519878508
2356,151221.19102266754
2357,196884.36508680842
2358,184464.8268571679
2359,121899.55013052076
2360,123255.26689686625
2361,139441.90820634426
2362,275285.0578219471
2363,137949.061148885
2364,147759.64654245184
2365,208695.26793392116
2366,187660.3615229817
2367,224452.88919442266
2368,202294.4775297274
2369,221593.38854628464
2370,170172.7106453925
2371,173817.65992988003
2372,178005.4777570957
2373,249869.30710535016
2374,275739.1051872523
2375,241232.11698880338
2376,263489.41773084085
2377,322605.5359066711
2378,144966.4857300547
2379,188411.02083819435
2380,141785.05050963775
2381,157194.91571025044
2382,197895.5079569259
2383,211337.64693929307
2384,234010.3655237717
2385,150923.75626368218
2386,138474.09525293516
2387,132876.526548404
2388,97293.61022923567
2389,127256.0503575289
2390,136693.80759017402
2391,133342.62872971033
2392,111494.80316184132
2393,151494.54926722182
2394,139926.0804958468
2395,219763.33073770284
2396,145288.2071419547
2397,193288.0625976647
2398,118031.21054822457
2399,67261.08145829033
2400,62517.66100327741
2401,110006.60229947009
2402,135972.06715076076
2403,134772.33051392337
2404,140705.60139273488
2405,156117.36555110247
2406,138152.17133857575
2407,130195.30580387384
2408,137936.68148849954
2409,135134.53346328082
2410,153415.43557721504
2411,125953.62093878069
2412,144711.87170769525
2413,136040.83580819116
2414,135043.44188414633
2415,130036.40429613675
2416,122766.68226250638
2417,131780.55461954608
2418,125217.63592882112
2419,134323.91380923538
2420,126412.94299878483
2421,151703.56192999997
2422,118101.3850907311
2423,133976.8358474775
2424,143563.24331033693
2425,173393.3417051949
2426,118406.00043999923
2427,140428.34650439754
2428,179885.38677440322
2429,117753.49495054391
2430,134871.06134494176
2431,103419.04137747316
2432,130642.60818380276
2433,145149.74880595546
2434,143309.25345374824
2435,146770.69028326924
2436,100939.20343260761
2437,106806.72855494796
2438,126298.56338693322
2439,107674.53865555048
2440,120284.26696877474
2441,100708.70114832716
2442,105896.41859152466
2443,107578.11036675167
2444,122587.16061415193
2445,90712.18215810857
2446,134929.49673660344
2447,184259.89287641057
2448,139160.1172938614
2449,114517.35757213412
2450,145993.0899359245
2451,124292.33004480384
2452,219547.74129221696
2453,97578.86116469695
2454,127973.32868895111
2455,98706.40773437491
2456,146180.22390069865
2457,110029.2860583446
2458,107731.79483811608
2459,109705.67258838702
2460,130419.59511068271
2461,120528.34184730533
2462,143699.52093875277
2463,112032.87254599656
2464,146610.85401963306
2465,131638.19239606173
2466,114021.81658467371
2467,163547.81479753344
2468,92711.25476810962
2469,99648.78035289995
2470,170483.50602738498
2471,200818.2629301695
2472,169887.8092799581
2473,118721.96617812457
2474,103094.0971604335
2475,215989.45277054282
2476,112149.32173479334
2477,135526.81547510863
2478,160223.78167704027
2479,100863.4430953391
2480,134684.27049186284
2481,119241.59598597043
2482,133163.48732856283
2483,113826.13754052075
2484,126167.92772624179
2485,123052.27939249719
2486,145790.54468583676
2487,178901.0313894256
2488,166998.04603766324
2489,140179.38270666907
2490,144736.47861324405
2491,86777.31367792719
2492,172102.53730169183
2493,143242.32810897217
2494,155097.92788199184
2495,100497.65462691273
2496,219956.27003045456
2497,140672.66923400667
2498,116910.79564847422
2499,92285.18536089541
2500,128742.98361195595
2501,134645.79170635075
2502,144874.99688932163
2503,112428.27827876498
2504,187018.34341367483
2505,213723.56771246507
2506,262435.78612082603
2507,299518.06211145024
2508,256848.2519329683
2509,225774.67964511673
2510,226757.43918756666
2511,187574.19044622104
2512,215354.99390680582
2513,219202.13433370288
2514,237648.90941499535
2515,147452.6526449506
2516,152763.45067550868
2517,136656.6250791717
2518,128367.38585499268
2519,218193.93746471737
2520,211936.38087894264
2521,192586.98811311607
2522,216781.32228376478
2523,123820.82061972983
2524,138834.3144288398
2525,139486.81878582426
2526,139243.8271620098
2527,113933.5494743536
2528,125197.95207406103
2529,132715.33299238232
2530,109131.93889038819
2531,251996.242993939
2532,228198.1449670122
2533,200157.27293091264
2534,235424.49529018212
2535,317550.3751120219
2536,236562.74116983113
2537,208402.26828758334
2538,183486.60266878936
2539,187487.5021856147
2540,171547.0525778706
2541,181612.90377227377
2542,164095.89180743197
2543,132899.4040991938
2544,133874.89957954732
2545,124203.33204709711
2546,145208.88611044368
2547,142297.61853784716
2548,160420.4080509812
2549,154687.06325305204
2550,377919.6312378729
2551,144510.6124114282
2552,124020.12084052875
2553,80609.24979695039
2554,106437.92685695493
2555,112281.42987292126
2556,98156.16215941925
2557,121112.62073039284
2558,155998.09248091915
2559,133200.00480745014
2560,119495.94845568774
2561,147353.11364186494
2562,126364.37205640164
2563,141486.18908450424
2564,173728.08677752243
2565,126612.68423508968
2566,132439.9346027584
2567,128358.19938130798
2568,169011.98400919643
2569,168238.95466640606
2570,110946.19339903185
2571,162029.00175568426
2572,175536.1749538893
2573,234401.32863799782
2574,294422.061411197
2575,125110.43961511494
2576,136355.2513554699
2577,157013.35309812985
2578,91418.96109536762
2579,75821.88067448845
2580,143917.64025765867
2581,125061.63051305179
2582,109083.99692846484
2583,266078.48004372336
2584,159976.72930319596
2585,170290.78496139112
2586,213995.24439731575
2587,198369.09301394937
2588,163918.13047176707
2589,144288.2944246051
2590,229517.4882643497
2591,218101.83144589973
2592,230378.0388375591
2593,265443.89569187077
2594,184055.2943209232
2595,198670.06687328257
2596,327986.9370426538
2597,177047.03769292452
2598,283077.2972919791
2599,290257.55153781985
2600,129018.59010178145
2601,124013.16376160448
2602,80347.34823066164
2603,83109.81853747937
2604,79822.6805920982
2605,79494.09408633527
2606,143182.92944718065
2607,175616.03550459683
2608,195975.3143895891
2609,164630.29044170675
2610,112955.04225422228
2611,146176.4402173615
2612,148231.41038919135
2613,126688.5730082197
2614,118747.36121401806
2615,161613.12634805046
2616,140204.946919925
2617,157064.70766974072
2618,170338.25833377664
2619,207946.4412678833
2620,186504.74095946236
2621,184216.62355238956
2622,185374.03934128015
2623,255107.79417229426
2624,265398.863757594
2625,309193.64306315605
2626,161237.48490966336
2627,178259.51633984235
2628,383923.83996638487
2629,496022.09342469
2630,327250.90571816993
2631,432665.22348227917
2632,379161.99780756416
2633,303502.32264408865
2634,356424.46349307196
2635,146940.16479466873
2636,199696.23497018052
2637,159027.9115586823
2638,250759.6268490319
2639,184477.0543188791
2640,151166.27055023448
2641,109621.5976686231
2642,185367.45355012157
2643,104787.02103688227
2644,126204.91690513668
2645,92774.42909021831
2646,88782.09606846233
2647,95154.91276883672
2648,133565.66864776632
2649,142807.16643672966
2650,149312.50704156177
2651,148853.21041150801
2652,435532.15454079054
2653,239366.66497749768
2654,259568.91054349786
2655,342314.7670705095
2656,316372.20464050624
2657,319651.875484082
2658,266301.61627624946
2659,294385.02382477844
2660,335737.92956155987
2661,339634.28169121867
2662,355459.89618762856
2663,276678.5165812009
2664,267171.32074895763
2665,314156.50452653796
2666,265355.6068303749
2667,168970.68363930733
2668,179191.37057816182
2669,172746.9958518432
2670,270411.878146755
2671,180351.46526897137
2672,180839.69685074443
2673,202076.80086517902
2674,200296.53463258216
2675,165570.6176290674
2676,182749.11777552773
2677,187451.2459334204
2678,262515.4305240046
2679,294478.7019396548
2680,262638.1500028648
2681,418373.9977702859
2682,341298.78800055716
2683,448264.6118179314
2684,299963.1389787923
2685,341865.5951899109
2686,254591.06217759362
2687,304020.9694846567
2688,232816.62706063644
2689,205547.82163199515
2690,491347.687420109
2691,175062.65614236347
2692,121665.29095431599
2693,191323.4814404082
2694,115855.16868642172
2695,194146.47184574022
2696,190286.20350923084
2697,180898.7662707376
2698,185682.76842674526
2699,180621.4227166614
2700,162142.41105239379
2701,150595.81009747944
2702,115960.49706643728
2703,135323.21300341637
2704,135733.0425839096
2705,130535.42270103091
2706,116526.06482445037
2707,123412.55138006787
2708,135304.24360649977
2709,105014.80658886842
2710,124861.76082467235
2711,265568.05170209333
2712,355297.54900969355
2713,184657.25615730276
2714,150788.4248148476
2715,172435.1965170545
2716,158519.63329894404
2717,188655.33394670422
2718,221303.27711802738
2719,151828.2570570638
2720,150787.40945827964
2721,143073.64499218896
2722,154696.31998893849
2723,140217.02159322228
2724,128289.80808241089
2725,134641.9314798289
2726,148323.85659870002
2727,149672.88317578426
2728,161343.7202325246
2729,147076.46470159673
2730,143624.97991924768
2731,121458.77788005596
2732,117050.36200461471
2733,154060.40777084956
